file_name,day,TVD_max,rotate_distance,rotate_hrs,slide_distance,slide_hrs,well,platform,rig,size,bit_size,bit_mfg,bit_type,bit_sn,bit_run_number,bit_run_daily_start,bit_run_daily_end,cum_depth,cum_time,dull,nozzles,wob,rpm,rop,flow,spp,tq,mw,mud_type,BHA,drive sys,AGS-BHA,Under Gauge MNB/SMNB,casing,survey
47_RIGT15-cm_DDR_no.16_STWC-19ST_05_Feb_2023_Service.pdf,05-Feb-2023,,,,,,STWC-19_ST,STWC,T-15,6-1/8,,,,,,,,,,,[],,,,,,,1.15,CARBO-DRILL,,,,,"[{'OD': 7.0, 'MD': 2606.28, 'TVD': 1734.48}]",[]
48_RIGT15-cm_DDR_no.17_STWC-19_06_Feb_2023_Service.pdf,06-Feb-2023,,,,,,STWC-19,STWC,,6-1/8,,,,,,,,,,,[],,,,,,,1.15,CARBO-DRILL,,,,,"[{'OD': 7.0, 'MD': 2606.28, 'TVD': 1734.48}]",[]
49_RIGT15-cm_DDR_no.18_STWC-19_07_Feb_2023_Service.pdf,07-Feb-2023,,,,,,STWC-19,STWC,,Abandonment,,,,,,,,,,,[],,,,,,,1.74,CARBO-DRILL,,,,,"[{'OD': 7.0, 'MD': 2606.28, 'TVD': 1734.48}]",[]
50_RIGT15-cm_DDR_no.19_STWC-19_08_Feb_2023_Service.pdf,08-Feb-2023,,,,,,STWC-19,STWC,,Abandonment,,,,,,,,,,,[],,,,,,,1.74,CARBO-DRILL,,,,,"[{'OD': 7.0, 'MD': 2606.28, 'TVD': 1734.48}]",[]
51_RIGT15-cm_DDR_no.21_STWC-19ST_09_Feb_2023_Service.pdf,09-Feb-2023,,,,,,STWC-19_ST,STWC,T-15,,,,,,,,,,,,[],,,,,,,1.03,Seawater,,,,,"[{'OD': 7.0, 'MD': 2606.28, 'TVD': 1734.48}]",[]
52_RIGT15-cm_DDR_no.20_STWC-19_09_Feb_2023_Service.pdf,09-Feb-2023,,,,,,STWC-19,STWC,,Abandonment,,,,,,,,,,,[],,,,,,,1.03,Seawater,,,,,"[{'OD': 7.0, 'MD': 2606.28, 'TVD': 1734.48}]",[]
53_RIGT15-cm_DDR_no.22_STWC-19ST_10_Feb_2023_Service.pdf,10-Feb-2023,1537.74,,,,,STWC-19_ST,STWC,T-15,,,,,,,,,,,,[],,,,,,,1.03,Seawater,,,,,"[{'OD': 7.0, 'MD': 2295.0, 'TVD': 1537.74}]",[]
54RIGT15-cm_DDR_no.23_STWC-19ST_11_Feb_2023_Service.pdf,11-Feb-2023,1583.0,,,,,STWC-19_ST,STWC,T-15,6-1/8,6.125 in,NOV,TKC56,F296588,5,,,,,,['11x5'],/,/,,,,/,1.15,SYNTHETIC MUD,"5 6-1/8"" PDC Bit (TKC56) New, PowerDrive 475 Orbit Slick CC, 4.75"" Float Sub with NP Float, Non-Mag Crossover Sub, 4-3/4"" Crossover, IMPulse-MLWD HT, ADN4-LWD HT w/5-3/4"" IB Stabilizer, Crossover NC38 to XT39, 25 Joints x 4"" HWDP, 4 3/4"" Hydra Jar, 4 Joints x 4"" HWDP, Crossover XT-39 to TT-390 (Total length: 305.8 m)",Motor,Motor,,"[{'OD': 7.0, 'MD': 2295.0, 'TVD': 1537.74}]",[]
01_RIGSKALD-cm_DDR_no.2_TMA-13A_3-Feb-2023_Service.pdf,03-Feb-2023,,,,,,TMA-13A,TMA,,JACK-UP Rig move in,,,,,,,,,,,[],,,,,,,,,,,,,{},[]
02_RIGSKALD-cm_DDR_no.3_TMA-13A_4-Feb-2023_Service.pdf,04-Feb-2023,,,,,,TMA-13A,TMA,,JACK-UP Rig move in,,,,,,,,,,,[],,,,,,,,,,,,,{},[]
03_RIGSKALD-cm_DDR_no.4_TMA-13A_5-Feb-2023_Service.pdf,05-Feb-2023,,,,,,TMA-13A,TMA,,JACK-UP Rig move in,,,,,,,,,,,[],,,,,,,,,,,,,{},[]
04_RIGSKALD-cm_DDR_no.5_TMA-13A_6-Feb-2023_Service.pdf,06-Feb-2023,357.0,,,,,TMA-13A,TMA,,JACK-UP Rig move in,,,,,,,,,,,[],,,,,,,,,,,,,{},[]
05_RIGSKALD-cm_DDR_no.5_TMA-13A_6-Feb-2023_REV01_Service.pdf,06-Feb-2023,357.0,,,,,TMA-13A,TMA,,JACK-UP Rig move in,,,,,,,,,,,[],,,,,,,,,,,,,{},[]
05_RIGSKALD-cm_DDR_no.5_TMA-13A_6-Feb-2023_REV02_Service.pdf,06-Feb-2023,357.0,,,,,TMA-13A,TMA,,JACK-UP Rig move in,,,,,,,,,,,[],,,,,,,,,,,,,{},[]
06_RIGSKALD-cm_DDR_no.6_TMA-13A_7-Feb-2023_REV01_Service.pdf,07-Feb-2023,357.0,,,,,TMA-13A,TMA,,17-1/2” x 13-3/8”,12.250 in,NOV,DSFX519S-G9,A278428,1NEW,,,,,,['7x15'],/,/,,/,,/,1.10,Spud Mud,"1 12-1/4"" PDC, 8"" Motor G4 POB 1.5° Bend, 11-1/4"" Motor Top Stabilizer, 6-3/4"" HEL-IDS, 22 x 5"" HWDP (Total length: 224.8 m)",Motor,Motor,,"[{'OD': 13.375, 'MD': 356.5, 'TVD': 356.5}]",[]
06_RIGSKALD-cm_DDR_no.6_TMA-13A_7-Feb-2023_Service.pdf,07-Feb-2023,357.0,,,,,TMA-13A,TMA,,17-1/2” x 13-3/8”,12.250 in,NOV,DSFX519S-G9,A278428,1NEW,,,,,,['3x20'],/,/,,/,,/,1.10,Spud Mud,"1 12-1/4"" PDC Bit, 8"" Motor G4 POB 1.5° Bend, 11-1/4"" Motor Top Stabilizer, 6-3/4"" HEL-IDS, 22 x 5"" HWDP (Total length: 224.8 m)",Motor,Motor,,"[{'OD': 13.375, 'MD': 365.5, 'TVD': 365.5}]",[]
07_RIGSKALD-cm_DDR_no.7_TMA-13A_8-Feb-2023_Service.pdf,08-Feb-2023,60.0,686.0,4.93,175.0,6.82,TMA-13A,TMA,,12-1/4,12.250 in,NOV,DSFX519S-G9,A278428,1NEW,357.00,"1,218.00",861.0,19.0,,['3x20'],6/14,80/80,,"3,200","1,850.0","4,000/9,000",1.20,Gel/Polymer,"1 12-1/4"" PDC Bit, 8"" Motor G4 POB 1.5° Bend, 11-1/4"" Motor Top Stabilizer, 6-3/4"" HEL-IDS, 22 x 5"" HWDP (Total length: 224.8 m)",Motor,Motor,,"[{'OD': 13.375, 'MD': 365.5, 'TVD': 365.5}]","[{'MD': 876.37, 'Incl': 13.37, 'Azm': 18.8}, {'MD': 905.31, 'Incl': 14.01, 'Azm': 18.83}, {'MD': 934.3, 'Incl': 14.79, 'Azm': 18.98}, {'MD': 963.29, 'Incl': 13.14, 'Azm': 18.9}]"
08_RIGSKALD-cm_DDR_no.8_TMA-13A_9-Feb-2023_Service.pdf,09-Feb-2023,1324.73,79.0,1.52,62.0,5.2,TMA-13A,TMA,,12-1/4,12.250 in,NOV,DSFX519S-G9,A278428,1NEW,"1,218.00","1,359.00",1002.0,28.5,1-3-BT-S-X-I-CT-T,['7x15'],80/80,7x15,,"2,030.0","3,200 2,030.0","9,000/10,000",1.20,Gel/Polymer,"1 12-1/4"" PDC, 8"" Motor G4 POB 1.5° Bend, 11-1/4"" Motor Top Stabilizer, 6-3/4"" HEL-IDS, 22 x 5"" HWDP (Total length: 224.8 m)",Motor,Motor,,"[{'OD': 13.375, 'MD': 365.5, 'TVD': 365.5}]","[{'MD': 9.5, 'Incl': 15.39, 'Azm': 71.95}, {'MD': 1252.99, 'Incl': 18.36, 'Azm': 78.18}, {'MD': 1281.94, 'Incl': 22.25, 'Azm': 80.97}]"
09_RIGSKALD-cm_DDR_no.9_TMA-13A_10-Feb-2023_Service.pdf,10-Feb-2023,1321.42,25.0,0.7,,,TMA-13A,TMA,,,8.500 in,NOV,TKC56-A5E,A270519,2NEW,"1,359.00","1,384.00",25.0,0.7,,['6x13'],8/10,80/80,,"2,700.0","2,300 2,700.0","7,000/8,000",1.15,CARBO-DRILL,"2 8-1/2"" PDC Bit, 7"" Motor HF 3:4 4.3stg 1.5° Bend Solid FV, 6-3/4"" HEL-IDS, 6 3/4"" MFR, 6 3/4"" NDT, 16 x 5"" HWDP, 6 3/4'' NOV Agitator, 6 3/4'' NOV Shock Sub, 5 x 5"" HWDP, 6-1/2"" Hydraulic Jar, 4 x 5"" HWDP (Total length: 283.2 m)",Motor,Motor,,"[{'OD': 9.625, 'MD': 1355.3, 'TVD': 1321.42}]",[]
10_RIGSKALD-cm_DDR_no.10_TMA-13A_11-Feb-2023_Service.pdf,11-Feb-2023,1757.0,429.0,6.71,72.0,2.29,TMA-13A,TMA,,,8.500 in,NOV,TKC56-A5E,A270519,2NEW,,,,,,['6x13'],/,/,,,,/,1.15,CARBO-DRILL,"2 8-1/2"" PDC Bit, 7"" Motor HF 3:4 4.3stg 1.5° Bend Solid FV, 6-3/4"" HEL-IDS, 6 3/4"" MFR, 6 3/4"" NDT, 16 x 5"" HWDP, 6 3/4'' NOV Agitator, 6 3/4'' NOV Shock Sub, 5 x 5"" HWDP, 6-1/2"" Hydraulic Jar, 4 x 5"" HWDP (Total length: 283.2 m)",Motor,Motor,,"[{'OD': 9.625, 'MD': 1355.3, 'TVD': 1321.42}]","[{'MD': 2.25, 'Incl': 35.42, 'Azm': 93.51}, {'MD': 1575.19, 'Incl': 33.98, 'Azm': 93.53}, {'MD': 1603.85, 'Incl': 36.43, 'Azm': 94.01}, {'MD': 1632.89, 'Incl': 36.15, 'Azm': 94.53}, {'MD': 1661.82, 'Incl': 35.59, 'Azm': 93.86}, {'MD': 1690.82, 'Incl': 35.32, 'Azm': 94.36}]"
